,id,iscrowd,image_id,category_id,XMin,XMax,YMin,YMax,area,width,height,ImageID
402,402,0,65,1,223.2202380952381,358.70238095238096,165.5892857142857,264.2738095238095,10292.570826247169,791,1124,304_b_ultra_present.jpg
403,403,0,65,1,91.08333333333334,214.85714285714286,888.1607142857142,1013.6071428571428,7399.796095521542,791,1124,304_b_ultra_present.jpg
404,404,0,65,1,268.38095238095235,353.6845238095238,913.2499999999999,1000.2261904761904,6717.168402777779,791,1124,304_b_ultra_present.jpg
405,405,0,65,1,363.7202380952381,599.5595238095237,893.1785714285713,1005.2440476190475,16363.48104450113,791,1124,304_b_ultra_present.jpg
406,406,0,65,1,566.1071428571428,681.5178571428571,640.6130952380952,928.3035714285713,28561.254570578196,791,1124,304_b_ultra_present.jpg
407,407,0,65,1,378.7738095238095,676.5,160.57142857142856,545.2738095238095,59816.65040391154,791,1124,304_b_ultra_present.jpg
408,408,0,65,1,301.8333333333333,512.5833333333333,311.10714285714283,595.4523809523808,29077.421821853724,791,1124,304_b_ultra_present.jpg
409,409,0,65,1,291.79761904761904,385.4642857142857,424.8452380952381,605.4880952380952,10078.550258645126,791,1124,304_b_ultra_present.jpg
410,410,0,65,1,296.8154761904762,522.6190476190476,628.9047619047618,817.9107142857142,29193.52448270975,791,1124,304_b_ultra_present.jpg
411,411,0,65,1,218.20238095238096,261.6904761904762,699.1547619047618,756.0238095238094,2243.718891723357,791,1124,304_b_ultra_present.jpg
412,412,0,65,1,219.875,285.10714285714283,317.79761904761904,371.32142857142856,3110.9917800453513,791,1124,304_b_ultra_present.jpg
413,413,0,65,1,288.45238095238096,340.3035714285714,259.25595238095235,296.0535714285714,1260.3433425453518,791,1124,304_b_ultra_present.jpg
414,414,0,65,1,557.7440476190476,612.9404761904761,548.6190476190476,587.0892857142857,938.6130775226761,791,1124,304_b_ultra_present.jpg
415,415,0,66,1,836.4622641509434,958.2948113207548,449.7311320754717,529.7405660377358,7439.770881541481,1542,834,305_b_ultra_present.jpg
416,416,0,66,1,974.6603773584906,1087.4009433962265,444.2759433962264,526.1037735849055,7958.9015608312475,1542,834,305_b_ultra_present.jpg
417,417,0,66,1,85.46462264150944,283.6698113207547,226.06839622641508,346.0825471698113,19520.305510746704,1542,834,305_b_ultra_present.jpg
418,418,0,66,1,87.28301886792453,283.6698113207547,355.17452830188677,487.9174528301886,21920.871581857413,1542,834,305_b_ultra_present.jpg
419,419,0,66,1,180.02122641509433,352.7688679245283,113.32783018867921,200.61084905660374,8707.838496239767,1542,834,305_b_ultra_present.jpg
420,420,0,66,1,272.75943396226415,565.5212264150944,484.2806603773584,607.9316037735848,30271.60107578322,1542,834,305_b_ultra_present.jpg
421,421,0,66,1,349.1320754716981,449.1438679245283,215.15801886792448,347.9009433962264,8383.795142288176,1542,834,305_b_ultra_present.jpg
422,422,0,66,1,460.0542452830189,538.2452830188679,215.15801886792448,344.2641509433962,5588.094573246706,1542,834,305_b_ultra_present.jpg
423,423,0,66,1,363.6792452830189,450.9622641509434,355.17452830188677,473.37028301886784,6894.1876835617595,1542,834,305_b_ultra_present.jpg
424,424,0,66,1,461.87264150943395,560.066037735849,356.99292452830184,467.91509433962256,5999.761895358664,1542,834,305_b_ultra_present.jpg
425,425,0,66,1,620.0731132075472,769.1816037735849,624.2971698113207,751.5849056603773,11313.411587197417,1542,834,305_b_ultra_present.jpg
426,426,0,66,1,794.6391509433962,1167.4103773584907,677.0306603773585,747.9481132075471,23792.387279169605,1542,834,305_b_ultra_present.jpg
427,427,0,66,1,643.7122641509434,825.5518867924528,171.51650943396223,620.6603773584905,78496.19592993498,1542,834,305_b_ultra_present.jpg
428,428,0,66,1,685.5353773584906,1091.0377358490566,87.8702830188679,162.42452830188677,25941.654422726075,1542,834,305_b_ultra_present.jpg
429,429,0,66,1,841.9174528301887,1081.9457547169811,171.51650943396223,271.5283018867924,14314.119176085796,1542,834,305_b_ultra_present.jpg
430,430,0,66,1,1091.0377358490566,1225.5990566037735,167.87971698113205,349.7193396226415,22325.92577429689,1542,834,305_b_ultra_present.jpg
431,431,0,66,1,832.8254716981132,1076.4905660377358,326.0801886792452,431.5471698113207,24455.353528835883,1542,834,305_b_ultra_present.jpg
432,432,0,66,1,1245.6014150943397,1289.242924528302,196.97405660377356,246.0707547169811,1068.0204421057415,1542,834,305_b_ultra_present.jpg
433,433,0,66,1,1247.4198113207547,1427.441037735849,360.62971698113205,606.1132075471697,30170.750848277814,1542,834,305_b_ultra_present.jpg
434,0,0,101,1,151.67529215358934,197.94073455759602,240.08013355592652,357.6193656093489,4040.9783821672736,751,749,1.jpg
435,1,0,101,1,206.69365609348918,251.7086811352254,246.33222036727878,361.37061769616025,3851.7896090033178,751,749,1.jpg
436,2,0,101,1,285.4699499165276,370.4983305509182,275.0918196994991,378.8764607679465,4114.464930421031,751,749,1.jpg
437,3,0,101,1,281.00712726338753,358.43681777321154,403.01913445486036,456.4023372287142,1948.8784325388474,751,749,1.jpg
438,4,0,101,1,373.3456401695131,438.752086811352,285.1913445486065,387.62938230383946,4353.289273442904,751,749,1.jpg
439,5,0,101,1,368.0554128675996,430.0953512264027,395.80518813406934,495.35764736098594,3607.2523182857713,751,749,1.jpg
440,6,0,101,1,551.5529851339531,562.2708482391284,341.78074568725634,368.57540345019453,268.3905872924315,751,749,1.jpg
441,7,0,101,1,565.2480324350105,578.3476428968913,345.94880356149116,371.5525876460766,244.28152528993996,751,749,1.jpg
442,8,0,101,1,435.4428014945542,447.35153827808233,195.89872008903717,207.80745687256527,89.87716496516612,751,749,1.jpg
443,9,0,101,1,452.11503299149354,465.21464345337444,206.02114635503605,214.95269894268213,101.04533339279078,751,749,1.jpg
444,10,0,101,1,472.95532236266774,484.8640591461958,201.8530884808012,209.59376739009448,73.2135485810918,751,749,1.jpg
445,11,0,102,1,369.13188647746233,411.51363383416793,47.67946577629381,166.34835837506952,4672.397789056079,958,952,10.jpg
446,12,0,102,1,428.46633277685015,471.9076238174734,48.73900946021145,167.40790205898716,4877.839594773819,958,952,10.jpg
447,13,0,102,1,490.97941012799095,516.4084585420143,50.858096828046726,166.34835837506952,2678.6019040576075,958,952,10.jpg
448,14,0,102,1,549.2543127434611,573.6238174735668,50.858096828046726,166.34835837506952,2619.1023646967406,958,952,10.jpg
449,15,0,102,1,596.9337785197549,621.3032832498607,48.73900946021145,166.34835837506952,2655.026614876894,958,952,10.jpg
450,16,0,102,1,639.3155258764605,683.8163606010014,47.67946577629381,164.22927100723422,4680.256218783002,958,952,10.jpg
451,17,0,102,1,364.8937117417917,413.6327212020032,181.18196994991646,294.553144129104,5285.3553077549295,958,952,10.jpg
452,18,0,102,1,427.4067890929325,471.9076238174734,180.12242626599883,297.7317751808569,5147.8327875340365,958,952,10.jpg
453,19,0,102,1,492.0389538119086,515.3489148580967,178.00333889816355,294.553144129104,2630.8900092871017,958,952,10.jpg
454,20,0,102,1,548.1947690595434,572.5642737896492,178.00333889816355,298.79131886477455,2789.742553052478,958,952,10.jpg
455,21,0,102,1,596.9337785197549,621.3032832498607,179.0628825820812,296.6722314969393,2853.171307276804,958,952,10.jpg
456,22,0,102,1,640.3750695603782,683.8163606010014,178.00333889816355,297.7317751808569,5114.715119399218,958,952,10.jpg
457,23,0,102,1,368.0723427935447,412.5731775180856,469.3778519755146,557.3199777406787,3820.3194800955825,958,952,10.jpg
458,24,0,102,1,427.4067890929325,472.96716750139103,468.31830829159696,557.3199777406787,3960.648582361806,958,952,10.jpg
459,25,0,102,1,489.9198664440733,517.468002225932,459.84195882025585,557.3199777406787,2575.319684789686,958,952,10.jpg
460,26,0,102,1,548.1947690595434,573.6238174735668,459.84195882025585,557.3199777406787,2348.547855527475,958,952,10.jpg
461,27,0,102,1,594.8146911519196,621.3032832498607,459.84195882025585,557.3199777406787,2530.4143720644934,958,952,10.jpg
462,28,0,102,1,640.3750695603782,684.875904284919,469.3778519755146,557.3199777406787,3728.263589008943,958,952,10.jpg
463,29,0,102,1,367.01279910962705,411.51363383416793,573.2131329994434,662.2148024485251,3842.772136458181,958,952,10.jpg
464,30,0,102,1,428.46633277685015,468.7289927657205,572.1535893155257,660.0957150806898,3494.194646428892,958,952,10.jpg
465,31,0,102,1,490.97941012799095,515.3489148580967,572.1535893155257,669.6316082359486,2310.939656120121,958,952,10.jpg
466,32,0,102,1,548.1947690595434,573.6238174735668,572.1535893155257,670.6911519198662,2440.6037466141092,958,952,10.jpg
467,33,0,102,1,593.755147468002,620.243739565943,574.2726766833609,672.8102392877015,2478.7732624305136,958,952,10.jpg
468,34,0,102,1,638.2559821925429,685.9354479688367,572.1535893155257,664.3338898163604,4249.165216621147,958,952,10.jpg
469,35,0,102,1,309.79744017807445,350.0601001669448,853.992209237618,951.4702281580409,3748.470979735282,958,952,10.jpg
470,36,0,102,1,369.13188647746233,411.51363383416793,851.8731218697827,951.4702281580409,4124.55297380875,958,952,10.jpg
471,37,0,102,1,427.4067890929325,469.7885364496381,852.9326655537004,949.3511407902056,4035.303664767438,958,952,10.jpg
472,38,0,102,1,489.9198664440733,514.289371174179,852.9326655537004,949.3511407902056,2184.6434640805237,958,952,10.jpg
473,39,0,102,1,547.1352253756259,572.5642737896492,852.9326655537004,951.4702281580409,2388.962636980141,958,952,10.jpg
474,40,0,102,1,594.8146911519196,620.243739565943,855.0517529215357,952.0,2280.3479118260666,958,952,10.jpg
475,41,0,102,1,638.2559821925429,680.6377295492484,850.813578185865,951.4702281580409,4176.194083442716,958,952,10.jpg
476,42,0,103,1,120.08397974229113,163.51753317520348,290.1602666837616,440.3679723059168,3805.880356308498,940,941,11.jpg
477,43,0,103,1,169.54997115199686,228.66786332457198,291.3667542791203,439.7647285082375,5709.457364851756,940,941,11.jpg
478,44,0,103,1,120.08397974229113,159.2948265914481,450.01987306878624,516.9799346111928,1640.293130569445,940,941,11.jpg
479,45,0,103,1,167.74023975895884,226.25488813385465,451.82960446182426,582.1302647605613,5011.673210028268,940,941,11.jpg
480,46,0,103,1,236.51003269440338,276.927367138919,293.1764856721583,440.3679723059168,3639.0307943859043,940,941,11.jpg
481,47,0,103,1,234.09705750368602,274.5143919482017,451.2263606641449,588.765946535034,3494.5612718487887,940,941,11.jpg
482,48,0,103,1,281.75331752035373,323.37713956022804,293.1764856721583,441.5744599012755,3693.798207841425,940,941,11.jpg
483,49,0,103,1,335.44201551381485,396.369639079428,294.382973267517,443.3841912943135,5784.4213992160985,940,941,11.jpg
484,50,0,103,1,279.9435861273157,320.3609205718314,452.4328482595036,589.3691903327133,3494.1973687693517,940,941,11.jpg
485,51,0,103,1,334.8387717161355,393.3534200910313,453.6393358548623,589.3691903327133,5284.964422686646,940,941,11.jpg
486,52,0,103,1,399.3858580678247,439.80319251234033,454.2425796525416,591.1789217257514,3441.4314222507546,940,941,11.jpg
487,53,0,103,1,447.6453618821717,506.7632540547469,454.84582345022096,553.7778062696324,3764.7593083319384,940,941,11.jpg
488,54,0,103,1,517.0183986152956,576.1362907878707,456.0523110455796,592.9886531187893,4519.1303920081355,940,941,11.jpg
489,55,0,103,1,582.1687287646641,624.3957946022178,456.6555548432589,591.7821655234306,3414.1386912928456,940,941,11.jpg
490,56,0,103,1,640.0801333418807,678.6877363933583,457.25879864093827,556.1907814603497,2346.4470562200213,940,941,11.jpg
491,57,0,103,1,692.562343739983,734.7894095775367,457.8620424386176,596.6081159048654,3368.6508063630436,940,941,11.jpg
492,58,0,103,1,400.5923456631833,442.2161677030577,294.98621706519634,443.3841912943135,3757.663198282883,940,941,11.jpg
493,59,0,103,1,448.24860567985104,508.57298544778484,296.79594845823436,443.98743509199284,5455.81691848306,940,941,11.jpg
494,60,0,103,1,518.2248862106543,577.3427783832294,296.79594845823436,445.1939226873515,5533.692177482945,940,941,11.jpg
495,61,0,103,1,585.1849477530608,627.4120135906145,297.3991922559137,446.4004102827102,3827.896492614563,940,941,11.jpg
496,62,0,103,1,640.68337713956,682.9104429771137,300.4154112443104,446.4004102827102,3703.2596879068096,940,941,11.jpg
497,63,0,103,1,695.5785627283798,737.8056285659334,300.4154112443104,447.6068978780689,3683.0630669979882,940,941,11.jpg
498,64,0,103,1,742.7503045066989,784.0121802679656,300.29476248477454,373.0761266747867,1952.6361473189295,940,941,11.jpg
499,65,0,103,1,788.0237515225332,848.7704019488425,300.29476248477454,449.8690621193664,5686.636092982464,940,941,11.jpg
500,66,0,103,1,851.6358099878194,892.8976857490861,302.0140073081606,449.8690621193664,3636.622665757721,940,941,11.jpg
501,67,0,103,1,850.4896467722286,890.0322777101093,459.03836784409236,575.947015834348,2610.138050763968,940,941,11.jpg
502,68,0,103,1,786.304506699147,843.6126674786842,460.1845310596831,597.1510353227768,4339.118455702267,940,941,11.jpg
503,69,0,103,1,741.6041412911081,781.7198538367841,401.7302070645552,448.7228989037757,1234.2118647085317,940,941,11.jpg
504,70,0,103,1,739.884896467722,780.0006090133979,458.46528623629695,597.1510353227768,3199.6564906660005,940,941,11.jpg
505,71,0,104,1,136.34779349761075,468.5599175489551,170.57528342546607,491.61435397732583,41633.45843736491,798,795,13.jpg
506,72,0,104,1,401.5215965520471,535.5982385458632,455.1157125456759,553.438583341141,5672.8763532188605,798,795,13.jpg
507,73,0,104,1,475.26374964864596,502.0790780474092,395.52609388175756,428.3003841469126,413.0721741866555,798,795,13.jpg
508,74,0,104,1,554.9648646116367,713.622224304319,521.409163309285,715.8202942003184,9965.054109441797,798,795,13.jpg
509,75,0,105,1,322.73629719853835,474.3660170523752,334.18392204628503,437.9305724725944,6712.177664266717,839,819,14.jpg
510,76,0,106,1,370.9414630651284,496.2298488213797,390.5330658450954,540.2679658952494,6719.999007278562,856,853,15.jpg
511,77,0,106,1,475.4503116715624,545.1228774091851,465.70609729884615,540.8791287525969,1702.8778541594666,856,853,15.jpg
512,78,0,106,1,320.8261087626279,414.3340259368057,338.5842229705522,433.3144658594251,4427.893292856632,856,853,15.jpg
513,79,0,107,1,337.684226552984,421.8483556638244,330.4430572472593,469.96345919610206,5236.2042215347265,748,742,16.jpg
514,80,0,107,1,322.9978684531058,361.40834348355645,272.2624847746649,340.6105359317903,1483.1817271223117,748,742,16.jpg
515,81,0,108,1,407.50913520097447,510.2472594397077,421.3300852618758,454.5383678440926,3025.1339844312133,842,852,17.jpg
516,82,0,109,1,313.21650426309367,400.310292326431,513.0036540803895,577.2618757612665,1982.7724544946059,879,872,18.jpg
517,83,0,109,1,336.5831303288671,482.09348355663803,300.04872107186344,492.8233861144943,12923.2034965232,879,872,18.jpg
518,84,0,1010,1,249.85809987819735,301.0152253349574,377.2838002436054,540.347137637028,4708.1937523088345,877,875,19.jpg
519,85,0,1010,1,293.55481120584653,355.36967113276495,335.71863580998786,475.3349573690622,5167.086460615901,877,875,19.jpg
520,86,0,1010,1,407.59257003654085,461.9470158343484,287.7588306942753,381.5468940316687,3881.2781789238306,877,875,19.jpg
521,87,0,1010,1,469.4074299634592,523.7618757612668,287.7588306942753,358.0998781973204,3076.512129825933,877,875,19.jpg
522,88,0,1010,1,528.0249695493301,587.7082825822168,296.28501827040196,347.44214372716203,2267.2025885665716,877,875,19.jpg
523,89,0,1010,1,348.5854862491184,406.92255913840614,300.09936534393216,416.21257772934143,4583.294914809521,877,875,19.jpg
524,90,0,1010,1,595.3961792422589,627.9303160459001,319.73203410475014,347.21777036989533,389.3747610666128,877,875,19.jpg
525,91,0,1010,1,338.4886851721263,631.8568497980638,0.5609333931662284,115.55227899224305,12133.389524242953,877,875,19.jpg
526,92,0,1010,1,235.27694082954025,254.34867619719202,484.6464516956213,571.0301942432204,618.4372467688268,877,875,19.jpg
527,93,0,1010,1,335.1230848131289,408.0444259247386,698.3620744919543,746.0414129110837,401.8032887935842,877,875,19.jpg
528,94,0,1010,1,360.9260208987754,519.1092377716518,688.2652734149622,752.7726136290785,4607.208031448768,877,875,19.jpg
529,95,0,1010,1,445.0660298737097,588.1040451310979,670.8763382268091,744.358612731585,5021.125201697753,877,875,19.jpg
530,96,0,1010,1,515.7436374126545,635.7833835502273,634.4156676710043,714.6291428937749,4821.796788658813,877,875,19.jpg
531,97,0,1010,1,571.276043336111,675.0487210718633,592.3456631835371,677.0466055516376,4304.518318199415,877,875,19.jpg
532,98,0,1010,1,618.3944483620742,699.7297903711774,545.7881915507402,628.2454003461758,3279.8727348350367,877,875,19.jpg
533,99,0,1010,1,653.7332521315466,709.2656580550032,489.6948522341174,568.2255272773893,2415.5394268350515,877,875,19.jpg
534,100,0,1010,1,684.023655362523,709.2656580550032,457.1607154304761,496.4260529521121,437.20099434509666,877,875,19.jpg
535,101,0,1011,1,351.79902557856275,478.1047503045067,416.4957369062119,440.50426309378804,2756.195462145478,856,857,2.jpg
536,102,0,1012,1,241.68459872783853,343.3438218974149,423.7704696169979,527.1430504804435,5012.364668955096,831,844,20.jpg
537,103,0,1013,1,430.5864799025578,517.6449451887942,435.2923264311815,481.7235079171742,3601.624614823133,961,953,21.jpg
538,104,0,1014,1,317.44180538638506,442.4715793747461,551.6335092705372,697.0544051969142,9529.804621503323,797,793,22.jpg
539,105,0,1014,1,267.0006090133982,338.3695357964541,485.09405873595875,561.2924617674921,3105.2382661779275,797,793,22.jpg
540,106,0,1014,1,404.37237785897946,475.2046961699823,480.8011909595343,572.5612396806061,3224.1610595692055,797,793,22.jpg
541,107,0,1014,1,359.2972662065231,540.1343212884016,272.5971038029503,474.3618892948977,12451.619596179444,797,793,22.jpg
542,108,0,1014,1,441.39836243064,556.7691839220461,237.71755311950193,317.6722154554066,2956.800735928055,797,793,22.jpg
543,109,0,1015,1,236.08221680876983,350.9202192448234,291.9610231425091,356.1924482338611,6174.307080726543,805,799,23.jpg
544,110,0,1015,1,204.93970767356885,323.6705237515225,362.0316686967113,473.9500609013398,9585.85089185969,805,799,23.jpg
545,111,0,1015,1,374.2771010962241,476.4634591961023,292.9342265529841,356.1924482338611,5263.172947936407,805,799,23.jpg
546,112,0,1015,1,325.6169305724726,438.50852618757614,363.0048721071863,514.824604141291,11447.898402322699,805,799,23.jpg
547,113,0,1016,1,296.66686967113276,326.76187576126677,307.1766138855055,537.5590742996346,6411.582476436888,859,852,24.jpg
548,114,0,1016,1,342.32825822168087,371.3855054811206,308.21437271619976,540.6723507917175,6469.1989478384785,859,852,24.jpg
549,115,0,1016,1,389.0274056029233,573.7484774665043,333.12058465286236,425.4811205846529,13203.325969785214,859,852,24.jpg
550,116,0,1016,1,387.989646772229,574.7862362971986,447.27405602923267,539.6345919610231,15682.44965513968,859,852,24.jpg
551,117,0,1017,1,360.20417975511236,408.9290980191036,368.99544842618104,431.9546124751585,1885.2670218845126,857,854,25.jpg
552,118,0,1017,1,369.5111866145264,435.2077056221551,436.8818514007307,489.98653759856387,2366.474685419586,857,854,25.jpg
553,119,0,1017,1,431.92287967177367,488.85986281171853,418.26783768190256,481.22700173088003,2661.7033049038837,857,854,25.jpg
554,120,0,1017,1,410.57151099429433,483.38515289441614,360.2359125584972,422.10013462401423,3390.7831190110555,857,854,25.jpg
555,121,0,1017,1,546.3443169433936,644.8890954548367,337.7896018975574,431.9546124751585,5758.3068401344,857,854,25.jpg
556,122,0,1018,1,370.5998781973203,448.45615103532276,0.0,46.942752740560294,3583.999192927433,945,940,26.jpg
557,123,0,1018,1,272.1345919610231,441.5864799025578,241.58343483556638,415.6151035322777,28314.117983920853,945,940,26.jpg
558,124,0,1018,1,463.3404384896468,647.6766138855054,242.72838002436055,414.4701583434836,31251.84373057424,945,940,26.jpg
559,125,0,1018,1,275.5694275274056,440.4415347137637,54.95736906211937,234.7137637028015,27921.503588060685,945,940,26.jpg
560,126,0,1018,1,466.7752740560292,644.2417783191229,61.82704019488429,234.7137637028015,30481.03483319265,945,940,26.jpg
561,127,0,1018,1,465.63032886723505,509.1382460414129,2.289890377588307,53.812423873325216,1803.1422420891286,945,940,26.jpg
562,128,0,1018,1,527.4573690621194,565.2405602923264,0.0,44.65286236297199,1595.3646736622832,945,940,26.jpg
563,129,0,1018,1,584.7046285018271,646.5316686967112,2.289890377588307,49.2326431181486,2601.4800286629406,945,940,26.jpg
564,130,0,1018,1,273.27953714981726,442.731425091352,422.48477466504266,595.3714981729598,21752.410610037095,945,940,26.jpg
565,131,0,1018,1,465.63032886723505,645.386723507917,423.62971985383683,595.3714981729598,28708.698729009047,945,940,26.jpg
566,132,0,1018,1,273.27953714981726,440.4415347137637,606.8209500609014,770.5481120584653,26621.7467483432,945,940,26.jpg
567,133,0,1018,1,463.3404384896468,644.2417783191229,605.6760048721072,768.258221680877,28455.03967859519,945,940,26.jpg
568,134,0,1018,1,274.4244823386114,441.5864799025578,778.5627283800244,938.855054811206,26234.375950424383,945,940,26.jpg
569,135,0,1018,1,465.63032886723505,641.9518879415347,779.7076735688186,937.7101096224118,27486.9404086695,945,940,26.jpg
570,136,0,1019,1,37.03562728380021,74.13596224116925,311.122107186358,468.6358099878196,5450.453251302124,860,855,27.jpg
571,137,0,1019,1,38.98827649208279,76.08861144945183,482.9552375152252,632.0074604141289,5238.840690653456,860,855,27.jpg
572,138,0,1019,1,79.993909866017,116.44336175395853,482.9552375152252,536.3276492082824,1436.8048036835844,860,855,27.jpg
573,139,0,1019,1,87.80450669914732,117.74512789281357,566.9191534713761,632.0074604141289,1576.1852490357596,860,855,27.jpg
574,140,0,1019,1,126.85749086479896,150.94016443361747,482.3043544457976,630.7056942752738,2022.7110526867982,860,855,27.jpg
575,141,0,1019,1,155.05916130154856,183.32608317382974,481.6534713763701,633.4022098486164,2055.1634130632815,860,855,27.jpg
576,142,0,1019,1,154.31529493648853,184.06994953888977,311.680006960153,469.00774317034956,2301.1909518599778,860,855,27.jpg
577,143,0,1019,1,125.67643988167734,151.7117626587784,312.051940142683,470.4954759004696,2340.2703894253746,860,855,27.jpg
578,144,0,1019,1,92.94631981903596,116.75004350095696,394.24917348181646,469.75160953540956,1743.4270854398142,860,855,27.jpg
579,145,0,1019,1,81.04445797807547,117.49390986601699,311.680006960153,368.5857838872454,1550.7965834581473,860,855,27.jpg
580,146,0,1020,1,415.30160663534576,475.98544167971676,311.6721767878892,334.00382808421773,991.2775729230289,841,837,28.jpg
581,147,0,1020,1,417.7289600371206,478.4127950814916,337.88759352705745,360.70471550374094,1036.9998385309873,841,837,28.jpg
582,148,0,1020,1,420.15631343889544,479.8692071225565,361.67565686445084,386.9201322429092,1152.9552750212697,841,837,28.jpg
583,149,0,1020,1,421.6127254799604,446.8572008584187,394.2021924482337,410.7081955803026,317.22767787788825,841,837,28.jpg
584,150,0,1020,1,458.5084971869379,481.3256191636214,390.31842700539397,403.42613537497806,251.59030173450594,841,837,28.jpg
585,151,0,1020,1,425.4964909228001,446.37173017806373,423.8159039498867,435.4672002784059,197.9726964468249,841,837,28.jpg
586,152,0,1020,1,467.2469694333273,488.12220868859094,419.932138507047,431.09796415521123,199.97599158944104,841,837,28.jpg
587,153,0,1020,1,428.8947856852849,488.6076793689459,441.29284844266556,455.8569688533146,630.9201290335109,841,837,28.jpg
588,154,0,1020,1,429.38025636563987,492.00597413143066,461.19714633721924,477.7031494692881,775.2752201926542,841,837,28.jpg
589,155,0,1020,1,430.83666840670475,488.6076793689459,484.49973899425765,499.0638594049067,615.3651314555461,841,837,28.jpg
590,156,0,1020,1,133.72861202946459,196.83980047561036,411.19366626065755,430.1270227945013,860.474184199233,841,837,28.jpg
591,157,0,1020,1,28.381474392436612,56.053303172669764,244.67722289890366,258.2704019488428,326.65494913726127,841,837,28.jpg
592,158,0,1020,1,31.779769154921386,58.4806565744446,278.6601705237514,293.7097616147554,349.516081941239,841,837,28.jpg
593,159,0,1020,1,34.69259323705119,62.84989269763931,316.0414129110839,329.634591961023,326.6549491372607,841,837,28.jpg
594,160,0,1020,1,39.0618293602459,66.24818746012409,400.51331129284824,414.10649034278737,308.5074519629684,841,837,28.jpg
595,161,0,1020,1,42.460124122730676,69.16101154225389,428.1851400730814,438.8654950408907,255.71473291048193,841,837,28.jpg
596,162,0,1020,1,44.88747752450551,70.6174235833188,451.0022620497649,463.6244997389941,278.8115474959452,841,837,28.jpg
597,163,0,1021,1,63.55007964021362,188.37346575470815,369.66925887754144,496.0929448140167,11503.510044939678,858,854,29.jpg
598,164,0,1021,1,191.57406539866955,217.17886255036072,377.670757987445,436.8818514007308,1411.7289355275893,858,854,29.jpg
599,165,0,1021,1,233.98201068115807,345.2028483088166,456.08544926449923,492.0921952590649,3501.4719040364544,858,854,29.jpg
600,166,0,1021,1,350.80389768574906,466.82563477934974,370.46940878853184,495.29279490302633,13633.908245832212,858,854,29.jpg
601,167,0,1021,1,477.22758362222424,499.63178112995405,374.47015834348355,436.8818514007308,1227.3398500709272,858,854,29.jpg
602,168,0,1021,1,527.6370280146162,751.6790030919142,371.2695586995222,494.492644992036,25784.70080951041,858,854,29.jpg
603,169,0,1021,1,767.6820013117211,794.0869483744027,377.670757987445,440.88260095568256,1466.7895652125735,858,854,29.jpg
604,170,0,1021,1,810.8900965052,857.2987913426402,375.2703082544739,495.29279490302633,4423.417331319772,858,854,29.jpg
605,171,0,1022,1,226.42143727162,312.25578562728384,311.5468940316687,376.18757612667486,1899.9954008732393,864,870,3.jpg
606,172,0,1022,1,348.51922742300314,422.6970593353052,539.9338785453278,657.5082651818337,3630.1662930998973,864,870,3.jpg
607,173,0,1022,1,382.8327823212109,509.99477988515724,506.12493474856427,665.0774317034973,6492.361377278299,864,870,3.jpg
608,174,0,1022,1,508.4809465808246,573.5757786671304,546.4938228641029,600.9918218200798,1308.5557170582051,864,870,3.jpg
609,175,0,1022,1,419.6693927266398,558.4374456238035,406.7165477640507,548.0076561684356,6138.167759370539,864,870,3.jpg
610,176,0,1022,1,355.58378284322237,415.1278928136417,464.2422133286931,510.16182356011814,1382.526418713278,864,870,3.jpg
611,177,0,1022,1,246.08317382982418,330.85783887245503,400.6612145467199,510.16182356011814,2955.3905292928753,864,870,3.jpg
612,178,0,1022,1,282.4151731338088,393.934226552984,352.7231599095179,480.89437967635274,5448.496002287024,864,870,3.jpg
613,179,0,1022,1,308.65495040890886,487.2872803201668,225.0565512441273,439.51626935792575,12854.223668159935,864,870,3.jpg
614,180,0,1023,1,343.1552984165652,497.4963459196103,384.27771010962243,545.9683313032888,14160.52095050598,869,862,30.jpg
615,181,0,1023,1,224.5121802679659,720.0834348355664,193.1887941534714,531.2691839220463,17443.9362828077,869,862,30.jpg
616,182,0,1023,1,111.11875761266748,186.71437271619976,339.1303288672351,401.0767356881852,1710.8815161095572,869,862,30.jpg
617,183,0,1023,1,271.7594397076736,319.00669914738125,445.17417783191235,489.2716199756395,1031.8202957980284,869,862,30.jpg
618,184,0,1023,1,510.09561510353234,603.5401948842875,604.7649208282583,671.9610231425092,2148.5232441350017,869,862,30.jpg
619,185,0,1024,1,42.66747868453102,344.49451887941535,43.26187576126675,136.8282582216809,12826.81835674685,856,826,31.jpg
620,186,0,1024,1,577.9074299634593,607.0840438489648,582.5261875761267,686.1534713763704,1190.3676126526516,856,826,31.jpg
621,187,0,1024,1,390.77466504263094,481.3227771010962,344.08282582216816,385.332521315469,2407.0528766054304,856,826,31.jpg
622,188,0,1024,1,484.3410475030451,577.9074299634593,329.9975639464069,370.2411693057248,2492.0791346520473,856,826,31.jpg
623,189,0,1024,1,598.5698932435336,626.3853263595327,597.7359031310451,687.6921974636381,1046.191435101515,856,826,31.jpg
624,190,0,1024,1,623.426237730171,643.54804040983,597.1440854051729,679.9985670272979,528.5245649709416,856,826,31.jpg
625,191,0,1025,1,230.92996345919613,468.2137637028015,416.7174177831912,693.2216808769792,35671.89473637359,807,805,32.jpg
626,192,0,1025,1,306.42935444579786,538.8105968331304,217.67356881851398,475.54811205846534,30924.006310446995,807,805,32.jpg
